chr	start	end	type	nhaps
11	15502394	15511608	intergenic	13
11	15511609	15513185	genic	12
11	15511609	15514762	genic-original	12
11	15513186	15514762	genic	11
11	15514763	15515511	intergenic	10
11	15515512	15517072	genic	10
11	15515512	15518632	genic-original	13
11	15517073	15518632	genic	13
11	15518633	15518865	intergenic	18
11	15518866	15521956	genic	18
11	15518866	15521956	genic-original	18
11	15521957	15587028	intergenic	18
11	15587029	15591426	genic	18
11	15587029	15591426	genic-original	18
11	15591427	15602415	intergenic	18
11	15602416	15610172	genic	18
11	15602416	15619526	genic-original	16
11	15610173	15619526	genic	15
11	15619527	15623341	intergenic	18
11	15623342	15624169	genic	10
11	15623342	15624169	genic-original	10
11	15624170	15642787	intergenic	15
11	15642788	15644056	genic	11
11	15642788	15644056	genic-original	11
11	15644057	15673050	intergenic	16
11	15673051	15676750	genic	11
11	15673051	15676750	genic-original	11
11	15676751	15693532	intergenic	16
11	15693533	15695289	genic	11
11	15693533	15695289	genic-original	11
11	15695290	15701557	intergenic	13
11	15701558	15703007	genic	11
11	15701558	15704456	genic-original	11
11	15703008	15704456	genic	7
11	15704457	15723450	intergenic	16
11	15723451	15725254	genic	12
11	15723451	15727057	genic-original	12
11	15725255	15727057	genic	11
11	15727058	15745289	intergenic	15
11	15745290	15746805	genic	13
11	15745290	15746805	genic-original	13
11	15746806	15754478	intergenic	18
11	15754479	15778374	genic	18
11	15754479	15778374	genic-original	18
11	15778375	15851864	intergenic	17
11	15851865	15853792	genic	18
11	15851865	15853792	genic-original	18
11	15853793	15857692	intergenic	18
11	15857693	15860186	genic	18
11	15857693	15860186	genic-original	18
11	15860187	15924751	intergenic	18
11	15924752	15940756	genic	18
11	15924752	15940756	genic-original	18
11	15940757	16036762	intergenic	18
11	16036763	16061763	intergenic	18
11	16061764	16136764	intergenic	18
11	16136765	16232770	intergenic	18
11	16232771	16235104	genic	18
11	16232771	16235104	genic-original	18
11	16235105	16257954	intergenic	18
11	16257955	16259929	genic	18
11	16257955	16259929	genic-original	18
11	16259930	16269640	intergenic	18
11	16269641	16271836	genic	18
11	16269641	16271836	genic-original	18
11	16271837	16296071	intergenic	18
11	16296072	16299273	genic	18
11	16296072	16299273	genic-original	18
11	16299274	16300021	intergenic	18
11	16300022	16300782	genic	18
11	16300022	16300782	genic-original	18
11	16300783	16303007	intergenic	18
11	16303008	16303928	genic	18
11	16303008	16303928	genic-original	18
11	16303929	16350507	intergenic	17
11	16350508	16351784	genic	10
11	16350508	16351784	genic-original	10
11	16351785	16356143	intergenic	12
11	16356144	16356904	genic	10
11	16356144	16356904	genic-original	10
11	16356905	16377407	intergenic	17
11	16377408	16378749	genic	11
11	16377408	16380091	genic-original	13
11	16378750	16380091	genic	10
11	16380092	16410835	intergenic	18
11	16410836	16435836	intergenic	18
11	16435837	16493436	intergenic	18
11	16493437	16541581	intergenic	18
11	16541582	16543536	genic	18
11	16541582	16543536	genic-original	18
11	16543537	16545346	intergenic	18
11	16545347	16547518	genic	18
11	16545347	16547518	genic-original	18
11	16547519	16561665	intergenic	17
11	16561666	16563188	genic	12
11	16561666	16564710	genic-original	13
11	16563189	16564710	genic	11
11	16564711	16582608	intergenic	14
11	16582609	16584516	genic	12
11	16582609	16586424	genic-original	13
11	16584517	16586424	genic	10
11	16586425	16604305	intergenic	13
11	16604306	16606192	genic	11
11	16604306	16611850	genic-original	12
11	16606193	16608078	genic	8
11	16608079	16609964	genic	7
11	16609965	16611850	genic	10
11	16611851	16622067	intergenic	13
11	16622068	16623918	genic	12
11	16622068	16629469	genic-original	13
11	16623919	16625768	genic	8
11	16625769	16627619	genic	12
11	16627620	16629469	genic	11
11	16629470	16658481	intergenic	16
11	16658482	16783484	intergenic	17
11	16783485	16808485	intergenic	18
11	16808486	16833486	intergenic	18
11	16833487	16858487	intergenic	18
11	16858488	16887499	intergenic	17
11	16887500	16888277	genic	18
11	16887500	16888277	genic-original	18
11	16888278	16954109	intergenic	16
11	16954110	16955871	genic	18
11	16954110	16955871	genic-original	18
11	16955872	16983847	intergenic	18
11	16983848	16994904	genic	18
11	16983848	16994904	genic-original	18
11	16994905	17030005	intergenic	14
11	17030006	17080635	intergenic	18
11	17080636	17115107	intergenic	18
11	17115108	17116836	genic	18
11	17115108	17116836	genic-original	18
11	17116837	17144884	intergenic	18
11	17144885	17169885	intergenic	18
11	17169886	17194886	intergenic	18
11	17194887	17244886	intergenic	17
11	17244887	17269927	intergenic	18
11	17269928	17294928	intergenic	18
11	17294929	17322936	intergenic	18
11	17322937	17323796	genic	18
11	17322937	17323796	genic-original	18
11	17323797	17393147	intergenic	15
11	17393148	17397120	genic	18
11	17393148	17397120	genic-original	18
11	17397121	17402021	intergenic	18
11	17402022	17403990	genic	18
11	17402022	17403990	genic-original	18
11	17403991	17415494	intergenic	18
11	17415495	17416197	genic	18
11	17415495	17416197	genic-original	18
11	17416198	17476982	intergenic	15
11	17476983	17478063	genic	13
11	17476983	17479143	genic-original	13
11	17478064	17479143	genic	12
11	17479144	17483844	intergenic	16
11	17483845	17485289	genic	14
11	17483845	17486733	genic-original	14
11	17485290	17486733	genic	11
11	17486734	17496738	intergenic	15
11	17496739	17498446	genic	12
11	17496739	17500153	genic-original	13
11	17498447	17500153	genic	13
11	17500154	17529528	intergenic	15
11	17529529	17530504	genic	9
11	17529529	17530504	genic-original	9
11	17530505	17538542	intergenic	15
11	17538543	17539929	genic	10
11	17538543	17544089	genic-original	14
11	17539930	17541316	genic	12
11	17541317	17542703	genic	12
11	17542704	17544089	genic	12
11	17544090	17558724	intergenic	15
11	17558725	17559283	genic	18
11	17558725	17559283	genic-original	18
11	17559284	17584612	intergenic	17
11	17584613	17634612	intergenic	17
11	17634613	17659942	intergenic	16
11	17659943	17660559	genic	9
11	17659943	17660559	genic-original	9
11	17660560	17680874	intergenic	17
11	17680875	17681509	genic	18
11	17680875	17681509	genic-original	18
11	17681510	17737105	intergenic	16
11	17737106	17738426	genic	8
11	17737106	17738426	genic-original	8
11	17738427	17787672	intergenic	16
11	17787673	17788781	genic	6
11	17787673	17788781	genic-original	6
11	17788782	17869431	intergenic	18
11	17869432	17900081	intergenic	15
11	17900082	17902025	genic	9
11	17900082	17907857	genic-original	18
11	17902026	17903969	genic	11
11	17903970	17905913	genic	14
11	17905914	17907857	genic	12
11	17907858	17934741	intergenic	17
11	17934742	17936159	genic	11
11	17934742	17940410	genic-original	13
11	17936160	17937576	genic	9
11	17937577	17938993	genic	18
11	17938994	17940410	genic	11
11	17940411	17948833	intergenic	14
11	17948834	17949883	genic	12
11	17948834	17953033	genic-original	14
11	17949884	17950933	genic	8
11	17950934	17951983	genic	8
11	17951984	17953033	genic	10
11	17953034	17956924	intergenic	15
11	17956925	17958258	genic	8
11	17956925	17971681	genic-original	17
11	17958259	17959592	genic	9
11	17959593	17960926	genic	9
11	17960927	17962259	genic	9
11	17962260	17971681	genic	17
11	17971682	18003675	intergenic	14
11	18003676	18008098	genic	18
11	18003676	18008098	genic-original	18
11	18008099	18043890	intergenic	17
11	18043891	18044530	genic	18
11	18043891	18044530	genic-original	18
11	18044531	18073202	intergenic	13
11	18073203	18087510	genic	9
11	18073203	18087510	genic-original	9
11	18087511	18091492	intergenic	18
11	18091493	18092504	genic	18
11	18091493	18092504	genic-original	18
11	18092505	18144749	intergenic	16
11	18144750	18145765	genic	18
11	18144750	18145765	genic-original	18
11	18145766	18160315	intergenic	16
11	18160316	18161551	genic	15
11	18160316	18162786	genic-original	15
11	18161552	18162786	genic	8
11	18162787	18186771	intergenic	15
11	18186772	18188669	genic	10
11	18186772	18190566	genic-original	11
11	18188670	18190566	genic	10
11	18190567	18198206	intergenic	10
11	18198207	18199852	genic	10
11	18198207	18204787	genic-original	13
11	18199853	18201497	genic	11
11	18201498	18203142	genic	12
11	18203143	18204787	genic	12
11	18204788	18262418	intergenic	16
11	18262419	18264085	genic	10
11	18262419	18275753	genic-original	14
11	18264086	18265752	genic	7
11	18265753	18267419	genic	12
11	18267420	18269086	genic	14
11	18269087	18270753	genic	13
11	18270754	18272420	genic	13
11	18272421	18275753	genic	12
11	18275754	18310503	intergenic	14
11	18310504	18312029	genic	11
11	18310504	18313554	genic-original	12
11	18312030	18313554	genic	11
11	18313555	18353962	intergenic	18
11	18353963	18378963	intergenic	18
11	18378964	18746662	intergenic	18
11	18746663	18747294	genic	18
11	18746663	18747294	genic-original	18
11	18747295	18756961	intergenic	18
11	18756962	18761609	genic	18
11	18756962	18761609	genic-original	18
11	18761610	18766712	intergenic	18
11	18766713	18770866	genic	18
11	18766713	18770866	genic-original	18
11	18770867	18774690	intergenic	18
11	18774691	18775951	genic	18
11	18774691	18775951	genic-original	18
11	18775952	19293135	intergenic	16
11	19293136	19318136	intergenic	18
11	19318137	19360303	intergenic	18
11	19360304	19369789	genic	18
11	19360304	19369789	genic-original	18
11	19369790	19446576	intergenic	18
11	19446577	19473364	intergenic	18
11	19473365	19474218	genic	18
11	19473365	19474218	genic-original	18
11	19474219	19478082	intergenic	18
11	19478083	19478659	genic	4
11	19478083	19478659	genic-original	4
11	19478660	19527930	intergenic	17
11	19527931	19529213	genic	12
11	19527931	19529213	genic-original	12
11	19529214	19529879	intergenic	11
11	19529880	19531167	genic	7
11	19529880	19535030	genic-original	15
11	19531168	19532455	genic	8
11	19532456	19533743	genic	10
11	19533744	19535030	genic	13
11	19535031	19572540	intergenic	15
11	19572541	19572998	genic	5
11	19572541	19572998	genic-original	5
11	19572999	19576081	intergenic	11
11	19576082	19577569	genic	9
11	19576082	19582031	genic-original	16
11	19577570	19579056	genic	9
11	19579057	19580544	genic	10
11	19580545	19582031	genic	17
11	19582032	19612130	intergenic	18
11	19612131	19637131	intergenic	18
11	19637132	19662132	intergenic	18
11	19662133	19687133	intergenic	18
11	19687134	19788937	intergenic	18
11	19788938	19888941	intergenic	18
11	19888942	19988943	intergenic	18
11	19988944	20013944	intergenic	18
11	20013945	20038945	intergenic	18
11	20038946	20063946	intergenic	18
11	20063947	20088947	intergenic	18
11	20088948	20113948	intergenic	18
11	20113949	20138949	intergenic	18
11	20138950	20163950	intergenic	18
11	20163951	20188951	intergenic	18
11	20188952	20213952	intergenic	18
11	20213953	20238953	intergenic	18
11	20238954	20263954	intergenic	18
11	20263955	20295853	intergenic	18
11	20295854	20298327	genic	18
11	20295854	20298327	genic-original	18
11	20298328	20326115	intergenic	15
11	20326116	20327313	genic	13
11	20326116	20340730	genic-original	12
11	20327314	20328511	genic	9
11	20328512	20329709	genic	8
11	20329710	20330907	genic	9
11	20330908	20340730	genic	7
11	20340731	20384393	intergenic	15
11	20384394	20385637	genic	18
11	20384394	20385637	genic-original	18
11	20385638	20395444	intergenic	18
11	20395445	20396690	genic	18
11	20395445	20396690	genic-original	18
11	20396691	20438847	intergenic	14
11	20438848	20488849	intergenic	14
11	20488850	20513850	intergenic	18
11	20513851	20563850	intergenic	18
11	20563851	20588851	intergenic	18
11	20588852	20613852	intergenic	14
11	20613853	20638853	intergenic	15
11	20638854	20681011	intergenic	16
11	20681012	20682609	genic	12
11	20681012	20682609	genic-original	12
11	20682610	20689245	intergenic	14
11	20689246	20690689	genic	9
11	20689246	20695018	genic-original	15
11	20690690	20692132	genic	15
11	20692133	20693575	genic	7
11	20693576	20695018	genic	11
11	20695019	20716008	intergenic	16
11	20716009	20717547	genic	10
11	20716009	20728315	genic-original	13
11	20717548	20719085	genic	10
11	20719086	20720624	genic	9
11	20720625	20722162	genic	11
11	20722163	20723701	genic	9
11	20723702	20725239	genic	5
11	20725240	20726777	genic	8
11	20726778	20728315	genic	8
11	20728316	20789906	intergenic	16
11	20789907	20790652	genic	9
11	20789907	20790652	genic-original	9
11	20790653	20799724	intergenic	15
11	20799725	20800941	genic	11
11	20799725	20804591	genic-original	14
11	20800942	20802158	genic	10
11	20802159	20803375	genic	10
11	20803376	20804591	genic	13
11	20804592	20805588	intergenic	12
11	20805589	20806924	genic	11
11	20805589	20808259	genic-original	12
11	20806925	20808259	genic	10
11	20808260	20810828	intergenic	16
11	20810829	20811928	genic	13
11	20810829	20823229	genic-original	15
11	20811929	20823229	genic	14
11	20823230	20843207	intergenic	14
11	20843208	20849067	genic	18
11	20843208	20849067	genic-original	18
11	20849068	20858590	intergenic	15
11	20858591	20859600	genic	10
11	20858591	20860610	genic-original	12
11	20859601	20860610	genic	9
11	20860611	20915287	intergenic	16
11	20915288	20916508	genic	13
11	20915288	20920168	genic-original	14
11	20916509	20917728	genic	10
11	20917729	20918948	genic	12
11	20918949	20920168	genic	12
11	20920169	20953844	intergenic	16
11	20953845	20955482	genic	10
11	20953845	20966941	genic-original	16
11	20955483	20957119	genic	10
11	20957120	20958756	genic	7
11	20958757	20960393	genic	10
11	20960394	20963667	genic	18
11	20963668	20965304	genic	10
11	20965305	20966941	genic	10
11	20966942	21002054	intergenic	16
11	21002055	21027055	intergenic	16
11	21027056	21104156	intergenic	15
11	21104157	21137170	intergenic	18
11	21137171	21138695	genic	11
11	21137171	21140219	genic-original	13
11	21138696	21140219	genic	13
11	21140220	21140687	intergenic	8
11	21140688	21142397	genic	13
11	21140688	21144107	genic-original	13
11	21142398	21144107	genic	10
11	21144108	21170346	intergenic	16
11	21170347	21174289	genic	18
11	21170347	21174289	genic-original	18
11	21174290	21213956	intergenic	18
11	21213957	21219648	genic	18
11	21213957	21219648	genic-original	18
11	21219649	21275472	intergenic	15
11	21275473	21277415	genic	11
11	21275473	21279358	genic-original	12
11	21277416	21279358	genic	9
11	21279359	21295360	intergenic	16
11	21295361	21298938	genic	18
11	21295361	21298938	genic-original	18
11	21298939	21306785	intergenic	13
11	21306786	21307902	genic	11
11	21306786	21315716	genic-original	11
11	21307903	21309018	genic	8
11	21309019	21310135	genic	7
11	21310136	21311251	genic	8
11	21311252	21312368	genic	8
11	21312369	21313484	genic	9
11	21313485	21314600	genic	9
11	21314601	21315716	genic	11
11	21315717	21358878	intergenic	14
11	21358879	21360462	genic	18
11	21358879	21360462	genic-original	18
11	21360463	21373666	intergenic	14
11	21373667	21374943	genic	11
11	21373667	21376219	genic-original	14
11	21374944	21376219	genic	12
11	21376220	21402564	intergenic	14
11	21402565	21427565	intergenic	14
11	21427566	21532707	intergenic	11
11	21532708	21557708	intergenic	18
11	21557709	21589194	intergenic	12
11	21589195	21590220	genic	10
11	21589195	21597402	genic-original	15
11	21590221	21591246	genic	9
11	21591247	21592272	genic	15
11	21592273	21593298	genic	9
11	21593299	21594324	genic	8
11	21594325	21595350	genic	7
11	21595351	21596376	genic	8
11	21596377	21597402	genic	9
11	21597403	21647544	intergenic	14
11	21647545	21649354	genic	9
11	21647545	21662020	genic-original	12
11	21649355	21651163	genic	10
11	21651164	21652973	genic	8
11	21652974	21654782	genic	9
11	21654783	21656592	genic	11
11	21656593	21658401	genic	9
11	21658402	21660211	genic	8
11	21660212	21662020	genic	9
11	21662021	21663139	intergenic	10
11	21663140	21666252	genic	10
11	21663140	21666252	genic-original	10
11	21666253	21667164	intergenic	10
11	21667165	21670134	genic	9
11	21667165	21670134	genic-original	9
11	21670135	21673383	intergenic	11
11	21673384	21676824	genic	8
11	21673384	21676824	genic-original	8
